"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-NamedPizza_Soho_87_Soho_87-Soho_87-hasTopping-MC","NamedPizza_Soho_87",117,7,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Soho_87> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; ParmesanTopping_dynamic_1; RocketTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Soho_87_Soho_87-Soho_87-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_Soho_87",117,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Soho_87> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Soho_87_Soho_87-Soho_87-hasTopping-Soho_87-NEG-BIN","NamedPizza_Soho_87",117,7,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Soho_87> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Soho_87> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasIngredient-MC","NamedPizza_Veneziana_141",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasTopping-MC","NamedPizza_Veneziana_141",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-rdf:type-MC","NamedPizza_Veneziana_141",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_141",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasIngredient-Veneziana_141-NEG-BIN","NamedPizza_Veneziana_141",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_141> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_141",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-hasTopping-Veneziana_141-NEG-BIN","NamedPizza_Veneziana_141",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_141> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-rdf:type-Food-BIN","NamedPizza_Veneziana_141",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_141_Veneziana_141-Veneziana_141-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_141",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_141> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasIngredient-MC","NamedPizza_Veneziana_153",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasTopping-MC","NamedPizza_Veneziana_153",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_153",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasIngredient-Veneziana_153-NEG-BIN","NamedPizza_Veneziana_153",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_153> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_153",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-hasTopping-Veneziana_153-NEG-BIN","NamedPizza_Veneziana_153",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_153> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-rdf:type-Food-BIN","NamedPizza_Veneziana_153",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_153",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_153_Veneziana_153-Veneziana_153-rdf:type-MC","NamedPizza_Veneziana_153",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasTopping-MC","NamedPizza_Veneziana_191",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_191",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasIngredient-Veneziana_191-NEG-BIN","NamedPizza_Veneziana_191",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_191> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasIngredient-MC","NamedPizza_Veneziana_191",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_191",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-hasTopping-Veneziana_191-NEG-BIN","NamedPizza_Veneziana_191",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_191> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-rdf:type-MC","NamedPizza_Veneziana_191",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-rdf:type-Food-BIN","NamedPizza_Veneziana_191",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_191_Veneziana_191-Veneziana_191-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_191",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_191> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasTopping-MC","NamedPizza_Veneziana_213",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-rdf:type-Food-BIN","NamedPizza_Veneziana_213",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_213",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-rdf:type-MC","NamedPizza_Veneziana_213",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_213",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasIngredient-Veneziana_213-NEG-BIN","NamedPizza_Veneziana_213",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_213> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasIngredient-MC","NamedPizza_Veneziana_213",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_213",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_213_Veneziana_213-Veneziana_213-hasTopping-Veneziana_213-NEG-BIN","NamedPizza_Veneziana_213",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_213> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_213> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasTopping-MC","NamedPizza_Veneziana_218",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-rdf:type-MC","NamedPizza_Veneziana_218",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasIngredient-MC","NamedPizza_Veneziana_218",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-rdf:type-Food-BIN","NamedPizza_Veneziana_218",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_218",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_218",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasIngredient-Veneziana_218-NEG-BIN","NamedPizza_Veneziana_218",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_218> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_218",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_218_Veneziana_218-Veneziana_218-hasTopping-Veneziana_218-NEG-BIN","NamedPizza_Veneziana_218",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_218> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_218> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasIngredient-MC","NamedPizza_Veneziana_225",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasTopping-MC","NamedPizza_Veneziana_225",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_225",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasIngredient-Veneziana_225-NEG-BIN","NamedPizza_Veneziana_225",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_225> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_225",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-hasTopping-Veneziana_225-NEG-BIN","NamedPizza_Veneziana_225",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_225> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-rdf:type-MC","NamedPizza_Veneziana_225",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-rdf:type-Food-BIN","NamedPizza_Veneziana_225",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_225_Veneziana_225-Veneziana_225-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_225",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_225> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-rdf:type-MC","NamedPizza_Veneziana_238",117,8,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasTopping-MC","NamedPizza_Veneziana_238",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasIngredient-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_238",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasIngredient-Veneziana_238-NEG-BIN","NamedPizza_Veneziana_238",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Veneziana_238> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasIngredient-MC","NamedPizza_Veneziana_238",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-rdf:type-Food-BIN","NamedPizza_Veneziana_238",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-rdf:type-American-NEG-BIN","NamedPizza_Veneziana_238",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasTopping-CaperTopping_dynamic_1-BIN","NamedPizza_Veneziana_238",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#CaperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Veneziana_238_Veneziana_238-Veneziana_238-hasTopping-Veneziana_238-NEG-BIN","NamedPizza_Veneziana_238",117,8,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_238> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Veneziana_238> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Veneziana_45_Veneziana_45-Veneziana_45-hasTopping-MC","NamedPizza_Veneziana_45",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_45> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Veneziana_45_Veneziana_45-Veneziana_45-hasIngredient-MC","NamedPizza_Veneziana_45",117,8,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_45> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Veneziana_45_Veneziana_45-Veneziana_45-rdf:type-Food-BIN","NamedPizza_Veneziana_45",117,8,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Veneziana_45> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
