scope,tag_basis,task,outcome,term,term_family,reference_groups,effect,standard_error_clustered,ci95_low,ci95_high,p_value,p_value_holm_focal
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.1754360179384186,0.008803091206065384,-0.19269668886339034,-0.15817534701344685,4.090248966712972e-83,
exclude_confirmed_defective_ar,every,OEQA,answer_f1,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.30492768289660244,0.014907122353850352,-0.3341568397194711,-0.2756985260737338,3.441409549593266e-87,4.817973369430573e-86
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.07551573897138261,0.014946768640745369,-0.10482263229560893,-0.046208845647156306,4.6250206168503666e-07,2.77501237011022e-06
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.03259791823095444,0.018756484117636044,-0.004178878974203361,0.06937471543611223,0.08232090896430078,0.08232090896430078
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.1370807519631664,0.01035966128244347,0.11676803452054546,0.15739346940578736,6.803761770581422e-39,6.12338559352328e-38
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.13315900368180295,0.008563739069014054,0.11636764272717268,0.14995036463643321,1.6708662371367347e-52,2.0050394845640816e-51
exclude_confirmed_defective_ar,every,OEQA,answer_f1,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.04653856700320286,0.016818356795854392,-0.07951517889516974,-0.013561955111235986,0.005689740349640126,0.011379480699280253
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.29370840493688266,0.016074564325395002,-0.32522662491076676,-0.26219018496299856,8.064303584528623e-71,1.048359465988721e-69
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.09031977413356113,0.01859529260335097,0.05385903337026497,0.12678051489685727,1.251732922590561e-06,6.258664612952804e-06
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.025185876254139525,0.00864246538077698,-0.042131599912582335,-0.008240152595696718,0.0035922614274116974,0.010776784282235092
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.031148072976318778,0.007365657030593396,0.016705852718089546,0.04559029323454801,2.419032389368228e-05,9.676129557472913e-05
exclude_confirmed_defective_ar,every,OEQA,answer_f1,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.21154100962042333,0.014953972287638994,-0.24086202750335065,-0.182219991737496,4.901263584340952e-44,5.391389942775047e-43
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.16218404909472348,0.012062435031192073,-0.1858354820690635,-0.13853261612038345,4.57031558179304e-40,4.57031558179304e-39
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.49760686596770387,0.013803599967936755,-0.5246722900385512,-0.47054144189685654,6.097081494920693e-237,9.145622242381039e-236
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.05389350448527764,0.007073785411874378,0.04002357182979148,0.0677634371407638,3.4067618015667055e-14,2.7254094412533644e-13
exclude_confirmed_defective_ar,every,OEQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.045168089874625075,0.006670500363125828,-0.058247280919867125,-0.032088898829383025,1.5278785924381673e-11,1.0695150147067171e-10
exclude_confirmed_defective_ar,every,OEQA,answer_f1,gold_answer_set_size_centered,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.004913487060702865,0.0037101322790990747,-0.002361158953815421,0.01218813307522115,0.18548959485127445,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.47248659897706435,0.013674585939147946,0.4456741393074144,0.4992990586467143,1.0823539774802505e-220,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.08976309056791718,0.005398879103658648,-0.10034894880686748,-0.07917723232896687,1.8471642739663297e-59,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.08359993454167872,0.005047382563822395,-0.0934965955471391,-0.07370327353621833,4.847205516177866e-59,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.14585084330884812,0.010947972933138695,0.12438459313933908,0.16731709347835716,2.1859523599192584e-39,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.34862233347741317,0.01247345207186692,0.3241649983810145,0.37307966857381186,4.674075223277103e-153,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.01650665395371888,0.01167828075799591,-0.006391548099931376,0.039404856007369135,0.1576269883199291,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.03373678785015012,0.0176800285817781,-0.0009293479594962781,0.06840292365979653,0.0564620328916283,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.00901741641412024,0.015861858754687735,-0.02208374087417487,0.040118573702415346,0.5697399967055898,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.18708703165169216,0.008931244338092595,-0.20459897897357343,-0.1695750843298109,4.4929105064335284e-91,
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.324623290378543,0.01456269146996356,-0.35317710396072466,-0.2960694767963613,5.07424648052449e-102,6.596520424681837e-101
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.05986214152124481,0.014854999933870188,-0.08898909925085961,-0.03073518379163001,5.721307167007086e-05,0.00028606535835035433
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.06194756215769377,0.018817819626014285,0.025050501285904504,0.09884462302948305,0.0010063773458391639,0.0020127546916783277
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.13051153901104035,0.01063896585314522,0.10965117481912731,0.15137190320295338,8.558882931554455e-34,6.847106345243564e-33
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.1460916758836345,0.009334930725505031,0.12778820002627517,0.16439515174099384,3.8748101734367045e-53,3.874810173436705e-52
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.059005805629592976,0.016068969080243696,-0.09051305472029064,-0.02749855653889531,0.0002448046533844766,0.0009792186135379065
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.2912363551058455,0.016317051869824722,-0.3232300328035939,-0.2592426774080971,8.124177431592898e-68,8.936595174752187e-67
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.09244811315047657,0.018720293977622263,0.05574227580281476,0.12915395049813838,8.305913321468783e-07,4.9835479928812694e-06
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.05103175847115043,0.008676595859624568,-0.06804440350415471,-0.03401911343814615,4.510605163723845e-09,3.157423614606691e-08
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.004020967738007152,0.008310728659922752,-0.02031623825012236,0.012274302774108056,0.6285426944953548,0.6285426944953548
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.3330778568671014,0.011730766905602026,-0.35607897119335474,-0.31007674254084805,2.2928706291803555e-157,3.210018880852498e-156
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.04055212113214366,0.01165141907326511,-0.06339765410742412,-0.017706588156863195,0.0005076854353600933,0.0015230563060802797
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,-0.3936204476631553,0.01105569366852093,-0.4152979113850069,-0.3719429839413037,4.4911158398363734e-232,6.73667375975456e-231
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.10155911466378673,0.005445816156327256,0.09088122454633643,0.11223700478123702,1.5145756644249836e-73,1.8174907973099804e-72
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.07240379196154666,0.005386137923506101,0.06184291600582628,0.08296466791726703,4.734330133465496e-40,4.2608971201189464e-39
exclude_confirmed_defective_ar,every,OEQA,answer_exact_match,gold_answer_set_size_centered,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; gold-answer-set size at task mean,0.0006255914029972105,0.0015405923275479132,-0.002395126725768624,0.0036463095317630445,0.6847185180092965,
exclude_confirmed_defective_ar,any,BQA,answer_f1,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,1.0270947015167606,0.006493722900247604,1.014362127079511,1.0398272759540104,0.0,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.020933829999183803,0.003455115122587041,0.01415920915942951,0.027708450838938095,1.5414103387072363e-09,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.029449169341137338,0.004487226585908826,0.02065083479567774,0.03824750388659694,6.189511120504692e-11,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.007249171063921355,0.0053774042114606985,-0.0177929223839836,0.0032945802561408916,0.1777339239251054,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.0928719390790437,0.007772770245759669,0.07763147112898656,0.10811240702910084,3.487566841414991e-32,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.035875081512539736,0.005128300126290239,-0.045930401719082345,-0.025819761305997127,3.2424304331061077e-12,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.07611177070505787,0.006246503220785642,-0.08835960887938794,-0.0638639325307278,2.254805452636634e-33,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08168853339947797,0.006139998057884418,-0.09372754145656675,-0.06964952534238919,2.7395110455935744e-39,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10256411330590089,0.0035227563682324816,-0.10947136179368372,-0.09565686481811805,1.9232281004872083e-164,
exclude_confirmed_defective_ar,any,BQA,answer_f1,"C(bqa_label, Treatment(reference=""FALSE""))[T.TRUE]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.42197170645444015,0.005490330884103366,-0.4327368788741491,-0.41120653403473123,0.0,
exclude_confirmed_defective_ar,any,BQA,answer_f1,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.052151782180525096,0.008920623911659669,-0.06964290548940338,-0.03466065887164681,5.5675933523568e-09,3.89731534664976e-08
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06228544913262807,0.008444654731037218,-0.07884331533842284,-0.0457275829268333,2.101628264536272e-13,1.891465438082645e-12
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.04103235462699568,0.01062718676478288,-0.061869622958232125,-0.02019508629575923,0.00011526017630442092,0.0004610407052176837
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.007205945631580166,0.00602432358246802,-0.01901814483166136,0.004606253568501028,0.23173526107433295,0.4634705221486659
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.06932457300269643,0.007744100424305671,0.05414031943711076,0.0845088265682821,5.972648740833971e-19,7.167178489000765e-18
exclude_confirmed_defective_ar,any,BQA,answer_f1,tag_I,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.03673782344889963,0.009165286596312782,-0.054708669390267264,-0.018766977507531996,6.262118585419723e-05,0.00031310592927098616
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.13506656794089547,0.009032366598640327,-0.15277679084820986,-0.11735634503358108,7.954070295374393e-49,1.193110544306159e-47
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_I:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.07775770881883667,0.011148552767884205,0.05589817151408337,0.09961724612358998,3.75189949093712e-12,3.001519592749696e-11
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.07169360393830822,0.0059232812791808025,-0.08330768432924426,-0.06007952354737218,5.796053787965617e-33,8.114475303151864e-32
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_I:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.00773028031956452,0.007445523130237073,-0.022329098121967858,0.006868537482838817,0.29923906621410734,0.4634705221486659
exclude_confirmed_defective_ar,any,BQA,answer_f1,tag_R,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.04012384354520159,0.0082414781149751,-0.056283330973882106,-0.023964356116521073,1.1822195321637003e-06,7.093317192982202e-06
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06479677191281413,0.007399551172626675,-0.07930545014793193,-0.05028809367769633,3.283751061908003e-18,3.283751061908003e-17
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_R:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.0370808193204775,0.010483039481650363,0.016526187935813272,0.05763545070514173,0.00041045957726201966,0.001231378731786059
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.05383419883410669,0.006111560605954904,-0.06581744812552895,-0.041850949542684444,2.0967002931207183e-18,2.3063703224327903e-17
exclude_confirmed_defective_ar,any,BQA,answer_f1,"tag_R:C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08635092852906778,0.007430576326360343,-0.1009204393690579,-0.07178141768907767,1.4303933969130676e-30,1.859511415986988e-29
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,Intercept,adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,1.0270947015167606,0.006493722900247604,1.014362127079511,1.0398272759540104,0.0,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.020933829999183803,0.003455115122587041,0.01415920915942951,0.027708450838938095,1.5414103387072363e-09,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(model, Treatment(reference=""GPT-5 mini""))[T.Qwen3-30B-A3B-Instruct]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.029449169341137338,0.004487226585908826,0.02065083479567774,0.03824750388659694,6.189511120504692e-11,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.AR]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.007249171063921355,0.0053774042114606985,-0.0177929223839836,0.0032945802561408916,0.1777339239251054,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(representation, Treatment(reference=""NL""))[T.FS]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,0.0928719390790437,0.007772770245759669,0.07763147112898656,0.10811240702910084,3.487566841414991e-32,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.OWL2Bench]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.035875081512539736,0.005128300126290239,-0.045930401719082345,-0.025819761305997127,3.2424304331061077e-12,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza100]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.07611177070505787,0.006246503220785642,-0.08835960887938794,-0.0638639325307278,2.254805452636634e-33,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(dataset, Treatment(reference=""FamilyOWL""))[T.Pizza250]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.08168853339947797,0.006139998057884418,-0.09372754145656675,-0.06964952534238919,2.7395110455935744e-39,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(hop, Treatment(reference=""1hop""))[T.2hop]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.10256411330590089,0.0035227563682324816,-0.10947136179368372,-0.09565686481811805,1.9232281004872083e-164,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"C(bqa_label, Treatment(reference=""FALSE""))[T.TRUE]",adjustment,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.42197170645444015,0.005490330884103366,-0.4327368788741491,-0.41120653403473123,0.0,
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,tag_H,tag_main_association,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.052151782180525096,0.008920623911659669,-0.06964290548940338,-0.03466065887164681,5.5675933523568e-09,3.89731534664976e-08
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.AR]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.06228544913262807,0.008444654731037218,-0.07884331533842284,-0.0457275829268333,2.101628264536272e-13,1.891465438082645e-12
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_H:C(representation, Treatment(reference=""NL""))[T.FS]",representation_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.04103235462699568,0.01062718676478288,-0.061869622958232125,-0.02019508629575923,0.00011526017630442092,0.0004610407052176837
exclude_confirmed_defective_ar,any,BQA,answer_exact_match,"tag_H:C(model, Treatment(reference=""GPT-5 mini""))[T.Gemini 2.5 Flash-Lite]",model_by_tag_interaction,model=GPT-5 mini; representation=NL; dataset=FamilyOWL; hop=1hop; BQA label=FALSE,-0.007205945631580166,0.00602432358246802,-0.01901814483166136,0.004606253568501028,0.23173526107433295,0.4634705221486659
