task_id,representation,model,input_hash,source_path,source_file_sha256,source_legacy_task_id,source_response_column,response_sha256,parsed_answer,parsed_confidence,parse_status,provenance_status
6552,FS,Qwen3-30B-A3B-Instruct,9ea4c9b3d0bb17b09a2cf4ffbfc0f83efad3bf312acbb3ef2be935cb6f13bce0,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D1UGC11_U0WC0D1UGC11-U0WC0D1UGC11-isTaughtBy-U0WC0D1AssocP3-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,NL,GPT-5 mini,2b99c56ca6aa08f6bbc08ba96c8baa6e080d3c7d42a4359ebb5b359fd49cb77d,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,NL,Gemini 2.5 Flash-Lite,2b99c56ca6aa08f6bbc08ba96c8baa6e080d3c7d42a4359ebb5b359fd49cb77d,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,NL,Qwen3-30B-A3B-Instruct,2b99c56ca6aa08f6bbc08ba96c8baa6e080d3c7d42a4359ebb5b359fd49cb77d,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,FS,GPT-5 mini,333816e4d6b2296444637d33acb63c1e1732ce9431fed53a20746de08f6be30a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,FS,Gemini 2.5 Flash-Lite,333816e4d6b2296444637d33acb63c1e1732ce9431fed53a20746de08f6be30a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6554,FS,Qwen3-30B-A3B-Instruct,333816e4d6b2296444637d33acb63c1e1732ce9431fed53a20746de08f6be30a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6557,NL,GPT-5 mini,e2c0b89276a5b1d38d8039a5670f0677e115adb128c0ad68a50419a625110fcf,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6557,NL,Gemini 2.5 Flash-Lite,e2c0b89276a5b1d38d8039a5670f0677e115adb128c0ad68a50419a625110fcf,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6557,NL,Qwen3-30B-A3B-Instruct,e2c0b89276a5b1d38d8039a5670f0677e115adb128c0ad68a50419a625110fcf,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
6557,FS,GPT-5 mini,02ecf86306c119d85e9ef801819748218a40f1fe33d771ebefeeafecd7b51cf0,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6557,FS,Gemini 2.5 Flash-Lite,02ecf86306c119d85e9ef801819748218a40f1fe33d771ebefeeafecd7b51cf0,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6557,FS,Qwen3-30B-A3B-Instruct,02ecf86306c119d85e9ef801819748218a40f1fe33d771ebefeeafecd7b51cf0,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D3UGC17_U0WC0D3UGC17-U0WC0D3UGC17-isTaughtBy-U0WC0D1L2-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6560,NL,GPT-5 mini,ac70470229e8f64a8337bf36f0b84b52b4b571f4ffe273c8615bf9d11072973e,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,3c7ee0cf300d458d023ea3cf5c3e35fe97d16ac3bb4802581e6304fd65c42a28,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
6560,NL,Gemini 2.5 Flash-Lite,ac70470229e8f64a8337bf36f0b84b52b4b571f4ffe273c8615bf9d11072973e,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6560,NL,Qwen3-30B-A3B-Instruct,ac70470229e8f64a8337bf36f0b84b52b4b571f4ffe273c8615bf9d11072973e,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,3d8c33250ffc701277a46a858f5590e593ee3d7b33ae5d1d9d1c5328372c3407,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6560,FS,GPT-5 mini,daffc4780a300c9e8cde995b740a6884dd7aebbb321f00d5b2dc60b772658572,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6560,FS,Gemini 2.5 Flash-Lite,daffc4780a300c9e8cde995b740a6884dd7aebbb321f00d5b2dc60b772658572,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6560,FS,Qwen3-30B-A3B-Instruct,daffc4780a300c9e8cde995b740a6884dd7aebbb321f00d5b2dc60b772658572,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGCourse_U0WC0D3UGC6_U0WC0D3UGC6-U0WC0D3UGC6-isTaughtBy-U0WC0D3-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,NL,GPT-5 mini,5ed525ab83d164ec15a80abde147704fe01c66d2e4610fbbd2374671a5f55d1a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,NL,Gemini 2.5 Flash-Lite,5ed525ab83d164ec15a80abde147704fe01c66d2e4610fbbd2374671a5f55d1a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,NL,Qwen3-30B-A3B-Instruct,5ed525ab83d164ec15a80abde147704fe01c66d2e4610fbbd2374671a5f55d1a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,e023c3edd687a15afdd1c1f85f8ccae8d384514997b6f45401a92859d7ba0179,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,FS,GPT-5 mini,447128b879240d9f60014a310b80f40771ae8929b3860ffe369db9815073ae6a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,FS,Gemini 2.5 Flash-Lite,447128b879240d9f60014a310b80f40771ae8929b3860ffe369db9815073ae6a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6566,FS,Qwen3-30B-A3B-Instruct,447128b879240d9f60014a310b80f40771ae8929b3860ffe369db9815073ae6a,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UGProgram_U0WC0D2UG_U0WC0D2UG-U0WC0D2UG-rdf:type-Program-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6567,NL,GPT-5 mini,3847e603908636b484e45620e9c01ef9a5ead97b5267c60ea1a4c1a71544dbf1,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openai_gpt_5_mini_2025_08_07_response,3c7ee0cf300d458d023ea3cf5c3e35fe97d16ac3bb4802581e6304fd65c42a28,FALSE,0.9,requested_schema_conformant,exact model and exact evaluated input hash
6567,NL,Gemini 2.5 Flash-Lite,3847e603908636b484e45620e9c01ef9a5ead97b5267c60ea1a4c1a71544dbf1,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openrouter_google_gemini_2_5_flash_lite_response,178630c8be790af52adafb9af414e947fa9f76e758812f2b5404330bb23297b6,TRUE,0.8,requested_schema_conformant,exact model and exact evaluated input hash
6567,NL,Qwen3-30B-A3B-Instruct,3847e603908636b484e45620e9c01ef9a5ead97b5267c60ea1a4c1a71544dbf1,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fdb303306721db8b2b1243363d991f5b7346ac2e9c1cde1d278c1289d3f837fb,TRUE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
6567,FS,GPT-5 mini,991f17ea13b3042c92a816b8cf0ed4307247054cdce2346b700803599a88aa88,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6567,FS,Gemini 2.5 Flash-Lite,991f17ea13b3042c92a816b8cf0ed4307247054cdce2346b700803599a88aa88,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6567,FS,Qwen3-30B-A3B-Instruct,991f17ea13b3042c92a816b8cf0ed4307247054cdce2346b700803599a88aa88,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-University_University_0_University_0-University_0-hasSubOrganization-Department_5-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6577,NL,GPT-5 mini,26297e30884e94c401343f43c2c5da1e7f29eeeedd67e8edd36172b64cbdab52,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6577,NL,Gemini 2.5 Flash-Lite,26297e30884e94c401343f43c2c5da1e7f29eeeedd67e8edd36172b64cbdab52,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,867123b3f59dd9ab1a68c06d3aee7ddeb1636ea5aa02ae59e168bfd5ad14d843,FALSE,0.5,requested_schema_conformant,exact model and exact evaluated input hash
6577,NL,Qwen3-30B-A3B-Instruct,26297e30884e94c401343f43c2c5da1e7f29eeeedd67e8edd36172b64cbdab52,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,7eeb827fad386e54e5e37b38fc196bd477c93b6e45e55a3fb55b8766da5f276c,FALSE,0.95,requested_schema_conformant,exact model and exact evaluated input hash
6577,FS,GPT-5 mini,bfeae7db06ea78febea1657910d69b211636cd29198d1dd89bd03e1efbcedbac,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/sparql/LATEST_checkpoint.csv,a9f4be24af75e443c366ae7675d172122f768580299b4202485d31a9e59d6d00,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6577,FS,Gemini 2.5 Flash-Lite,bfeae7db06ea78febea1657910d69b211636cd29198d1dd89bd03e1efbcedbac,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6577,FS,Qwen3-30B-A3B-Instruct,bfeae7db06ea78febea1657910d69b211636cd29198d1dd89bd03e1efbcedbac,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,966560529f70a98450f31b13a67c3ac23d18c1aca22385087ff7de7aa1af84b6,1hop-UnofficialPublication_P88_P88-P88-rdf:type-AeronauticalEngineering-NEG-BIN,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,fa2c4e48310e8b9a4496cfdaf4def144d1fe50681e42162fbc48da4697645338,FALSE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6579,NL,GPT-5 mini,53c422529269cbdcde1ba39d8f27bfe0e9ea6ca48d2adfdc908e071c79938c91,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openai_gpt_5_mini_2025_08_07/nl/LATEST_checkpoint.csv,3690789ab7964b10f91ac06a8d82111e8bf28d666e687280336bd980dcb9d5f1,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openai_gpt_5_mini_2025_08_07_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
6579,NL,Gemini 2.5 Flash-Lite,53c422529269cbdcde1ba39d8f27bfe0e9ea6ca48d2adfdc908e071c79938c91,data/output/final_benchmark_llm_results/OWL2Bench_1hop/openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,183ae2a73e6389feb3716758efa882b2df26eaeafedf59388c2e973b5ba3b48c,1hop-Woman_U0C0D0UGS1_U0C0D0UGS1-U0C0D0UGS1-enrollFor-HumanResourceManagement-NEG-BIN,openrouter_google_gemini_2_5_flash_lite_response,d7aff4dd871553de63a34c8c515fa17cc1cd400928c8f8ff09ee8d8f825d1477,TRUE,1.0,requested_schema_conformant,exact model and exact evaluated input hash
