input_hash,representation,task_id,dataset,hop,task_group,gold_answer,gold_semantics_compatible,classification,duplicate_group_size
c737bc6925173f96b3f1e0b1c36437ea7aae914d7d9931d6b31aa3518e44a371,NL,4344,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
c737bc6925173f96b3f1e0b1c36437ea7aae914d7d9931d6b31aa3518e44a371,NL,5471,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,3788,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,3794,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,3810,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,3812,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,3814,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,4804,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,4806,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c7ded7e79859146928f4d49f4474ceb9a654c31808da7d012700144542e2b05a,NL,4810,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,8
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,4285,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,4291,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,5392,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,5396,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,5408,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c815cf41251ebe4eb8aa55b243ac0585711147f35b91824c8552f873d20ef28e,NL,5410,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,6
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,3821,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4815,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4817,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4821,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4823,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4833,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
c890d2e876b3d07a9a173b0474939dddbf7c18ac36488621d7cd2963b0ca3b4a,NL,4835,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,7
ca6ce9be75043c401b91553edc795a946378ae2984ea863f76e25456b7aa9599,NL,4123,Pizza100,1hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
ca6ce9be75043c401b91553edc795a946378ae2984ea863f76e25456b7aa9599,NL,5201,Pizza250,1hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
ca6ce9be75043c401b91553edc795a946378ae2984ea863f76e25456b7aa9599,NL,5207,Pizza250,1hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
ca6ce9be75043c401b91553edc795a946378ae2984ea863f76e25456b7aa9599,NL,5211,Pizza250,1hop,OEQA,MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; PeperonataTopping_dynamic_1; PrawnsTopping_dynamic_1; TobascoPepperSauce_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
cb35a79a7023da3cf8a43d11c91ccf1772d53852e47e1c816b052506c9845b73,NL,3992,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
cb35a79a7023da3cf8a43d11c91ccf1772d53852e47e1c816b052506c9845b73,NL,3998,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
cb35a79a7023da3cf8a43d11c91ccf1772d53852e47e1c816b052506c9845b73,NL,4002,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
cb35a79a7023da3cf8a43d11c91ccf1772d53852e47e1c816b052506c9845b73,NL,5036,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
cb35a79a7023da3cf8a43d11c91ccf1772d53852e47e1c816b052506c9845b73,NL,5040,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
cb79c617724f511b7b530b7a7d0cd75b78da853484d5d153aa7e519fec8f7ef6,NL,4596,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
cb79c617724f511b7b530b7a7d0cd75b78da853484d5d153aa7e519fec8f7ef6,NL,5796,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
cb905409cbd6b007c80e23ad8a07831befb44a0fc6836e66bc2c9f8547ed38ea,NL,4126,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
cb905409cbd6b007c80e23ad8a07831befb44a0fc6836e66bc2c9f8547ed38ea,NL,5216,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
ccba5cf3aa9476c2e23a7e0ab3fa4eb4d47724f0f47a5fbcd516fd187d0beafc,NL,3881,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
ccba5cf3aa9476c2e23a7e0ab3fa4eb4d47724f0f47a5fbcd516fd187d0beafc,NL,3885,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
ccba5cf3aa9476c2e23a7e0ab3fa4eb4d47724f0f47a5fbcd516fd187d0beafc,NL,3891,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
ccba5cf3aa9476c2e23a7e0ab3fa4eb4d47724f0f47a5fbcd516fd187d0beafc,NL,4903,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
ccba5cf3aa9476c2e23a7e0ab3fa4eb4d47724f0f47a5fbcd516fd187d0beafc,NL,4909,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
cd510ff997fb382a3d62239728d7c0161b548cfed742af19c76e2e0a12ca15f9,NL,5477,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
cd510ff997fb382a3d62239728d7c0161b548cfed742af19c76e2e0a12ca15f9,NL,5487,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
cd510ff997fb382a3d62239728d7c0161b548cfed742af19c76e2e0a12ca15f9,NL,5493,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
cdb998ae49d3ee6d5c6884a6205fd0f2c84110e23c813911d6ce6f2db32e9227,NL,6417,OWL2Bench,1hop,BQA,FALSE,false,incompatible_gold_semantics_failure,2
cdb998ae49d3ee6d5c6884a6205fd0f2c84110e23c813911d6ce6f2db32e9227,NL,6418,OWL2Bench,1hop,BQA,TRUE,false,incompatible_gold_semantics_failure,2
d0631afb3d8475bc975a746075f2911aea0feef6cf22d83aa9759b0a85ce0fac,NL,4400,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
d0631afb3d8475bc975a746075f2911aea0feef6cf22d83aa9759b0a85ce0fac,NL,5535,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
d0dd80e14c6cca8c901f2b31e26676c6c1e897b26317a68d92828b6898781786,FS,4196,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,formal_duplicate_candidate_requires_review,2
d0dd80e14c6cca8c901f2b31e26676c6c1e897b26317a68d92828b6898781786,FS,5311,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,formal_duplicate_candidate_requires_review,2
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,4662,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,4664,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,4668,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,4670,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,4672,Pizza100,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,5876,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d14c0773bb65fa3d8baada5b20c79a99aac720655d9d74f37850346710674ac3,NL,5880,Pizza250,2hop,OEQA,MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,7
d15ab6464357970b2a96015e9a92938e6887e097ea71cb1cc7fd2c7f7d5e80c0,NL,4568,Pizza100,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
d15ab6464357970b2a96015e9a92938e6887e097ea71cb1cc7fd2c7f7d5e80c0,NL,5751,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
d15ab6464357970b2a96015e9a92938e6887e097ea71cb1cc7fd2c7f7d5e80c0,NL,5753,Pizza250,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,3
d1a5b6a357885d35fdaabedd2e77501957fd89f463d7d5d8cb181c407b8c3cc3,NL,4037,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d1a5b6a357885d35fdaabedd2e77501957fd89f463d7d5d8cb181c407b8c3cc3,NL,4043,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d1a5b6a357885d35fdaabedd2e77501957fd89f463d7d5d8cb181c407b8c3cc3,NL,5091,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d1a5b6a357885d35fdaabedd2e77501957fd89f463d7d5d8cb181c407b8c3cc3,NL,5095,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d1a5b6a357885d35fdaabedd2e77501957fd89f463d7d5d8cb181c407b8c3cc3,NL,5105,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d1d181748202c1101793a0fb02b21d6f597d6ee94ddde5568dc16c9476f3d3cf,NL,913,FamilyOWL,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
d1d181748202c1101793a0fb02b21d6f597d6ee94ddde5568dc16c9476f3d3cf,NL,917,FamilyOWL,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,2
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,4228,Pizza100,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,4229,Pizza100,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,4231,Pizza100,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,5328,Pizza250,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,5329,Pizza250,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d2594d768a3549a90f3151424826d972cb38bd578ff2b7cf29a30e93a27be65f,NL,5330,Pizza250,1hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,6
d329c3343a9eb04424d7a024babae7a17ee1b13be1c4629c0eed7d58019c89cc,NL,3991,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d329c3343a9eb04424d7a024babae7a17ee1b13be1c4629c0eed7d58019c89cc,NL,3997,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d329c3343a9eb04424d7a024babae7a17ee1b13be1c4629c0eed7d58019c89cc,NL,4001,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d329c3343a9eb04424d7a024babae7a17ee1b13be1c4629c0eed7d58019c89cc,NL,5035,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d329c3343a9eb04424d7a024babae7a17ee1b13be1c4629c0eed7d58019c89cc,NL,5039,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d37ea8fb12cfc381789e3493873141fd3820bb3142fcb1a6406338f9d212aa07,NL,4719,Pizza100,2hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d37ea8fb12cfc381789e3493873141fd3820bb3142fcb1a6406338f9d212aa07,NL,4723,Pizza100,2hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d37ea8fb12cfc381789e3493873141fd3820bb3142fcb1a6406338f9d212aa07,NL,5949,Pizza250,2hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d37ea8fb12cfc381789e3493873141fd3820bb3142fcb1a6406338f9d212aa07,NL,5953,Pizza250,2hop,OEQA,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d3bf1876d799cd678ebb30fea18f4d6cd33d9c40076424237367515a31f5871a,NL,4175,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
d3bf1876d799cd678ebb30fea18f4d6cd33d9c40076424237367515a31f5871a,NL,4179,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
d3bf1876d799cd678ebb30fea18f4d6cd33d9c40076424237367515a31f5871a,NL,5278,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
d4bb157340146b764825f07d8c686b23efa1c074e2fc194b4fda9b9283ddb83a,NL,4335,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d4bb157340146b764825f07d8c686b23efa1c074e2fc194b4fda9b9283ddb83a,NL,4343,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d4bb157340146b764825f07d8c686b23efa1c074e2fc194b4fda9b9283ddb83a,NL,4351,Pizza100,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d4bb157340146b764825f07d8c686b23efa1c074e2fc194b4fda9b9283ddb83a,NL,5464,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d4bb157340146b764825f07d8c686b23efa1c074e2fc194b4fda9b9283ddb83a,NL,5468,Pizza250,2hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,5
d4bcf2fbbc692f05546a7e6b29424286ecb44139d77451dc808d2391582e9000,NL,5080,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
d4bcf2fbbc692f05546a7e6b29424286ecb44139d77451dc808d2391582e9000,NL,5084,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
d4bcf2fbbc692f05546a7e6b29424286ecb44139d77451dc808d2391582e9000,NL,5090,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,3
d53d43fc056f8c56a7ffbb591a030d8dd6ceb14e976e2f956ff4cca0631509f8,NL,3909,Pizza100,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
d53d43fc056f8c56a7ffbb591a030d8dd6ceb14e976e2f956ff4cca0631509f8,NL,4937,Pizza250,1hop,BQA,TRUE,true,natural_language_duplicate_candidate_requires_review,2
d64283aa50cce729a546a546c56afcf48cd614cd6a83b13458dd7b00dcebe1b3,NL,3839,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
d64283aa50cce729a546a546c56afcf48cd614cd6a83b13458dd7b00dcebe1b3,NL,3855,Pizza100,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
d64283aa50cce729a546a546c56afcf48cd614cd6a83b13458dd7b00dcebe1b3,NL,4855,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
d64283aa50cce729a546a546c56afcf48cd614cd6a83b13458dd7b00dcebe1b3,NL,4861,Pizza250,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,4
d7105461aa53dab03942405783f20a35cbb6513ed6b13c0d68b927edcbdd72c1,NL,4187,Pizza100,1hop,OEQA,AsparagusTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d7105461aa53dab03942405783f20a35cbb6513ed6b13c0d68b927edcbdd72c1,NL,4190,Pizza100,1hop,OEQA,AsparagusTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d7105461aa53dab03942405783f20a35cbb6513ed6b13c0d68b927edcbdd72c1,NL,5299,Pizza250,1hop,OEQA,AsparagusTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d7105461aa53dab03942405783f20a35cbb6513ed6b13c0d68b927edcbdd72c1,NL,5303,Pizza250,1hop,OEQA,AsparagusTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d80ba7cd2f767cc916f8a89df9be637dd7d7a8d4289ecf03660c9172ae8d231b,NL,4626,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
d80ba7cd2f767cc916f8a89df9be637dd7d7a8d4289ecf03660c9172ae8d231b,NL,5830,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,2
d845c0597f99bcaa9d303ec05265c292878b14281643ee63a3e157d3e20aa72d,NL,6113,OWL2Bench,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d845c0597f99bcaa9d303ec05265c292878b14281643ee63a3e157d3e20aa72d,NL,6117,OWL2Bench,1hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d845c0597f99bcaa9d303ec05265c292878b14281643ee63a3e157d3e20aa72d,NL,7590,OWL2Bench,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d845c0597f99bcaa9d303ec05265c292878b14281643ee63a3e157d3e20aa72d,NL,7596,OWL2Bench,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d845c0597f99bcaa9d303ec05265c292878b14281643ee63a3e157d3e20aa72d,NL,7600,OWL2Bench,2hop,BQA,FALSE,true,natural_language_duplicate_candidate_requires_review,5
d9aa1725f18a967fba42ad4960ab69eab08075889b8cc9823d7790e6ab99c08c,NL,4183,Pizza100,1hop,OEQA,AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d9aa1725f18a967fba42ad4960ab69eab08075889b8cc9823d7790e6ab99c08c,NL,4184,Pizza100,1hop,OEQA,AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d9aa1725f18a967fba42ad4960ab69eab08075889b8cc9823d7790e6ab99c08c,NL,5286,Pizza250,1hop,OEQA,AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
d9aa1725f18a967fba42ad4960ab69eab08075889b8cc9823d7790e6ab99c08c,NL,5288,Pizza250,1hop,OEQA,AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,4
da62e8fd9fe04fc120c41105c2391002ce81696ce8085ec9ef0b5df983a826a2,NL,4223,Pizza100,1hop,OEQA,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
da62e8fd9fe04fc120c41105c2391002ce81696ce8085ec9ef0b5df983a826a2,NL,5325,Pizza250,1hop,OEQA,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
da818e83ba0158c480fd07f29356e5dad0b9cf99f739ef34a3ef3b3c52767cd6,NL,4215,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
da818e83ba0158c480fd07f29356e5dad0b9cf99f739ef34a3ef3b3c52767cd6,NL,4219,Pizza100,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
da818e83ba0158c480fd07f29356e5dad0b9cf99f739ef34a3ef3b3c52767cd6,NL,5323,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
da818e83ba0158c480fd07f29356e5dad0b9cf99f739ef34a3ef3b3c52767cd6,NL,5324,Pizza250,1hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,4
da824d7f9f2228845547806264e83b195105a413dfdc71118ca653151d5c3fdb,NL,4728,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
da824d7f9f2228845547806264e83b195105a413dfdc71118ca653151d5c3fdb,NL,4729,Pizza100,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
da824d7f9f2228845547806264e83b195105a413dfdc71118ca653151d5c3fdb,NL,5960,Pizza250,2hop,OEQA,DomainConcept; Food; Pizza,true,natural_language_duplicate_candidate_requires_review,3
daced3d752f12c2d59b103e8862edac552341d3f430511f235b30aedb4d42aec,NL,5319,Pizza250,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
daced3d752f12c2d59b103e8862edac552341d3f430511f235b30aedb4d42aec,NL,5320,Pizza250,1hop,OEQA,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,true,natural_language_duplicate_candidate_requires_review,2
