task_id,representation,input_hash,gold_semantics
6059,NL,516cdf36d4f7086ffe1d8d8264b3d49ea093b01d985eb8251faa93e2cbf0b385,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6059,FS,1a212508f70b425e5c09a3ba42b5f4f499e21853a5ccf42b81f81ecff4e78728,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6059,AR,7f748303ef11dda8a1186c275886e31b493942bb85b51d9dd4999136fc5ad193,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6060,NL,470aa7d79a36f2b190b4dd42e4ef39ba24db5ef2e5543938912b135edc12eb5b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6060,FS,af28895900e7710f164033251da68c64a5bcc4886652410c56e39c62a1c7f7b9,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6060,AR,562797c79e83b42595a86e48ae23f2c79c96fb173a4f2071390a5c8d5cac76fc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6061,NL,56343078b89f95a94d8c7d99462468898deb1ffc8968a596e71f49a91517122d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6061,FS,09bd7b93d2b7c4ef0b57ca5a10585e90f22d88828a8fd5d0fa8c29c83a74ab69,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6061,AR,ef899e9447dbe368f104701ce133f465cbbec6ed5254d0e0949f96488673490c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6062,NL,9e0f7cd24faa9df281f3e5740a26b21006511a73e47688033161f898bbad7cab,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6062,FS,03bb2189e226c05b965e162ec9e6252b78e524e73f3b5858e19d636db93d8e82,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6062,AR,2aa15b9c837ad7628315574d5383b2a3f02c4cfa0f2540f25269fa327bc70598,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6063,NL,3686161302a7cc47e745d51af68134332c2ba7cb1e14977b6916877f19b1e0f6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6063,FS,2b4d0ca61a0e8a3f916b1f753de7fb05b368c80d6d780207969f9cff30a00fa5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6063,AR,ddad8c10ec4425e9a604cb00376b326b2405c2244721d0e991e976ebc74d71c1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6064,NL,76773867a77a298c989a492b2863d6ebca5aed7112fcf5b77e306358f736b964,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6064,FS,9c97172a3bb9b5d98bfabcd2085c02e963ab93bfe8d11a3d1b7974d7a6bbfcca,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6064,AR,9065c0f15fd1bf06e6a5147d83f125c68dedca73a8ba3afa8627f38894541780,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6065,NL,820ce17bf4e0e1aa92ba49d0705931125a2f73ab7b5db4a7bd5881dfa69e6a98,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6065,FS,cbfdeb1bfa51fa2c45ca117c377dd9055075ee3dc7a46ca544895c05d054c482,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6065,AR,9ac37ed58c6950b43a1c65b88cf2afa923e41a0ece30b82a97307cbb65410c83,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6066,NL,775696b353475b1914c7801af9a2c0a778ca20e7ba48a78995d4ffee642824b2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6066,FS,07ffb97ac1af754349ec42931fc963a9b1c40436571e2d3abd8bc61877d0a352,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6066,AR,025c0b660fe1d9bf1adbb86f8cd4ebefb5fde53824718315dc35a3146b6c82cd,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6067,NL,e4c7d8d8444df2fcc18a42dac0936d3c2f00bd7323a3d83b4803fc6d55beb0ce,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6067,FS,758c6ef4460749c97944de39140750dae62777a1deb023dcccdb309fd8955a1a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6067,AR,c97a58d41699409fb38e6cf7b48564ece217a6d8924263f9f31903f2c0dd0d8f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6068,NL,7931261b8c9f649baad58403c8d63abcaf271a706fb5ebe85198560394ae4afc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6068,FS,0c948ad6d91be13fd9e6b07e75eaa3dd0eb0720c3fc9de1eb08ddc83be81731f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6068,AR,f2b59d3b223024a655f88dc470877480795f6c74ec0a9165cdd769a09c341764,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6069,NL,532146d652c292cc754e90913e515a1caf42f2327cd18f807f9b0e690b1e9ea0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6069,FS,4c2d9e64887e575c27eda70f7c157c90eab572e003c4b89f1624baf5d7ba7f11,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6069,AR,ff2abda6d1c9523a73536f1a7c3f5a548da7221a7a6336ed4dd2e8586aa2baed,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6070,NL,cbd5cc3e7d4f58d18315992c62b131707d1d2edf71838109689b77547b3168f4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6070,FS,16c0e713b20d2ee079128461e986cd8477a32f5bb32b639c13342c653319ca68,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6070,AR,b04ad38a6dd5f420fb5b32d140205627c27183561cd2ef407d0c30c32868fca6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6071,NL,ad1106d9204b793c3838650242485967a0fb29d9ec1e6fe2ee0cf033678bdef6,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6071,FS,19b8f3f3bd2db5e15c1f2f48ae29dc215a9bca855a044dcb18fb0fd598b7d228,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6071,AR,d359114a18743eea2f78f9710104ea664c4785372784877e4dfaf71a1ded885d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6072,NL,45a69e2347a1bbe68991b07228e50f114b98ffcc5f5c05b9522790a9498034c9,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6072,FS,bb5337a2e4035c1cb4ee0adcb62f42d15d660c1d4fa9553871a1d4de184a4331,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6072,AR,7ff023d71cf84ec1b912b42fd6360943d15ba9ec4a870c90a9b183f7af29713c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6073,NL,3d0ed7ccfe2dc0957aef2039698cadbf7f3b83aff28048c731a5fcc0c4a49529,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6073,FS,0859cdf1f10680223352af7d5cb9bfcc911084ae2b61979fe4809116219d2a2a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6073,AR,f94077a2eff4fbaf086bff20e3d9d87425b48bb23289d45ce96668810ddf768b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6074,NL,7bc2f679f89525df29fd26ef53d17652b02e1df2587d78b835a122c978f6076b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6074,FS,7a2c437bd9fb86ede73afe90a435c21731951fc1e30a0a731b3b93480788c48d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6074,AR,212ae445ff5a9e9ddf32d6b6439f05399168a5ee3d7af1f36494705ab6498159,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6075,NL,738c4c52ea7184d025956bfe3e7029edce87aade16e03a733f0d44b4625da89c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6075,FS,a468a02d69011370003d1bcd69d1636228749608a53c0afb4cea858e644bfd09,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6075,AR,fc130ae7a4288bd5e3bf5d3ef37088aa3b7b6f9c3803d910613dff08b7f93acd,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6076,NL,c8c0d9d96b194d92e7337824c64272cdd003b210b21895a32d5384c8d7a8b1fe,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6076,FS,f9f77d83ef5a6aec035a2b4884bfb6a8bb470dbebf8089c76747fe69df70a3f6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6076,AR,ba7d842f63a0c6ed860564e7334407f51c64615800e503e5af547facb73263e1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6077,NL,4bb01dd27cd1769811cc35bbfee41dd24b32f912d1c24db2c23c3b23bb304de2,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6077,FS,e79f2684c19603ef63c20f22a6528a6a9fad22adef0315c6175cc04c0c83872c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6077,AR,eff940d4e5f229a1472bbed6426ac3115279341c22c7f79d7f457eb83e931152,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6078,NL,b226d54cb8f19ed0c6347d1a3372b1a3f4a853e2eecf2cee5fff399a4efabdc7,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6078,FS,2a8b7db0b2d19ab879e06efdf894aabc035c13097bb0e93aa586902c138afbf6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6078,AR,cb733c5d47e3e523ba13226e1a83fc6b9913ae422626240c8675def9680486e6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6079,NL,6715ef0c21e96311dfd50b52defe02cff624ff9762974fa5520c8dfdb08f2381,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6079,FS,d300ad38c08493e196a9d923b841d35cfcdbdbd00411772dea261c21ac240e72,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6079,AR,41063111cabcf42df41ba8b8e975e4101222c7d135c9b3f84b75b8f981365949,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6080,NL,1de5dadb8b91c00875b925ed31304405618e38ccceae89490ff2d5d03895ee85,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6080,FS,7982c65031c20c7b617d435e77b6b637f9064253ba7326cb4f92044220caa8e1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6080,AR,71572b84e2300c866300094d48c6829a24ab2dcb6f8823e9be983ddca57e2e09,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6081,NL,d37ccb944a54409652dfb02c312ee7f7f2f0d1b3a78e11dc7a55c61ec573d651,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6081,FS,6aa38f8959b31c9a8ff52a186b6467c406877f264a2e0f48c3c382bf3efbbce3,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6081,AR,fbc35dc25bd3724de8a28400fef4bfd56e24611de724d2b8ca1d7a7f45d47b1e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6082,NL,082f059de663b1720847a6cbf9de086d066012da600c1c70846a05f5bc54e04c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6082,FS,b8b148c23ddb91e70fdd5d5f6e50301b5e31beb9cecb49b74e3105b36e3c2057,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6082,AR,c04431ca84e0414196f6012930276e0fa20a18d79428288e0eb1e7e1e54558b2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6083,NL,c73ba3a60a41e55a7d27bcc9805c4995ca758e9da33b1b802caa72fb292f425f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6083,FS,977bd1f17f11f2b2aea9d0e8c75c78b6f023018fdeef9b00ce3700461b78898d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6083,AR,7fc547108d251d0bc29cce0111ca91bc4061cbc47f3c0937d6ad9cef31d5517d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6084,NL,daa1eee2ef0b29b0ee7ab05d4f4ac5cc637028546bf8f7e0116c6fe26dd032dc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6084,FS,a1b335bd25772ea0d483da160156b41a7fef8376c250c364807047f3b22d5cab,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6084,AR,61c8f5c92ae625f23804cd03074733f0cbf82cec4a3a6a65c78665df2c6d207e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6085,NL,a9a1d268bc07c5e0a274716f56dc71f556878e595f93357a58749c0104d6741f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6085,FS,8c2af0e10053417623109a1424436d79fc21756f8b7154648aec0e8dccb893f3,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6085,AR,413cfe95ceb81f099442ab612ce956e481e414f30c2585ecbf9248ee413576bc,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6086,NL,cd8c60b0f8fc5e20fc1cdc270ca82c739b4da12e1fcfe23345c7fa0feae247a4,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6086,FS,05e4e59741a50b6365b39e02c62ae66898775fb0a2743fef00ea4f11c75d9b5d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6086,AR,9aa6744a4e7174a0538c83dc6807874b1e08e2182d18db35002aee08939153a6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6087,NL,3363b47a437e556d03942aacda4b271c9c73b50eccb8042fdc122c05875af8af,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6087,FS,0434ca69626ae2be175788b88ec04f1a756531edf0f1f1a2babf1bf8dc3a9886,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6087,AR,58cf1d9e5c78c4f3d0484272fb167ff64135fe3e90ff86c0475cbdcf35f68af9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6088,NL,b57c0662e89f968e316b36e481e3164651b80d995254c38e72dc6de381d526c1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6088,FS,5bec4ca46ef8fad2a0a14ab91d4b90c037aac51d684bcbb8748a7278a7c0b1aa,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6088,AR,b8d756a589f48f00f74cc6441512b7a6ad15b4e0f2765797e8f84f4f0a33da0d,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6089,NL,86cba7121eb8c500f535493276ab887fd9f069509dd6399c3706b8bd6a40f57d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6089,FS,eb43067d6971283c3382ba966bd9eb8bb3e16b327b45aea060f7c832b2b5d369,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6089,AR,11189503827d069a0c7060d2c5c04c20430ecc1d74d0c6194472e4d16161b6ef,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6090,NL,d033e40878ecdcf3e72780c276ecc14e394343fb11dde76e400adc2385136628,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6090,FS,65c437366afc76a09a29a0fb35f01d93ec67dafffc34421a2abb0e76fea6302b,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6090,AR,2a275d0ce21dcfa0a34d44b99fa5adc7018925d89355796f1d790b9d19e2bb76,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6091,NL,9494c8a6e1e5cc77988e61ea2a4ecdc0d20a0a6f6561146773cc164547e4b097,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6091,FS,e8fa3edcef6169c9566dd9111c1fd9427739df719a4bee03e99f98e1c4f096e8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6091,AR,aa22167ce9d2b72abaa9d16ec29bb3e901d712a13ba22a22a204d2f5e3276674,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6092,NL,917db070af6ea8ce303f7f5724b026c6cbc56daf2835c246f847ab3538f3d630,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6092,FS,15715cb8c62d0f327123e9f7b33c82767a0af55f70f7f6e5e2c5dad59e632dac,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6092,AR,58198f67a56108363c57eb9713490700c5378d6149b4fb247821cbe177052c65,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6093,NL,e1522a0d17c6e8fc0e4a8e434ec81f3d2e5759ec11189909fbbc33aafa3927d0,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6093,FS,df43da52537a6b54fc8b45651ce7f3c3f8c58903f3f46d678156f17cbc3c777c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6093,AR,fd027c0ac3fc8b5d2e32e94ac4cdbd08219cec8fbe20d749b3d19db86585a9f8,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6094,NL,7736be47bc47c8f999d8fdd67553192cf7ac38f8c48c3eba4c2f28ef9be11ef7,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6094,FS,4f0061fe4519803ed0e980ec8f2a97dde88616dc67bc512aa9f4dbe8827b46b1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6094,AR,91f0b4ee79edc5291becaa0815a8e99cdf846e10527ba8bfd986e61ef670d0a0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6095,NL,72d27181dd7c0b3cd3ad0643a466cf52b53d99b212f9a88603fd440901566390,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6095,FS,41b91eac4b44a1886c9a016ece1281b09fad3a9cab09d70c70f7f4a797a6ab6e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6095,AR,918dea185c2d57a0bcf937b2fdbae85f4b2f8d983b7b380b3c47afb6af2f6b75,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6096,NL,ce4e324a5a36f331fa9ca5de9f46e805042027eecf59f92f42356301ff9ef042,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6096,FS,b11a9d10463bae34306e24615706cd5d99dd8bfc477e92b8b6162708b5815ae6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6096,AR,9de57982be083a5efc58a875b487f8f2337838e4599b8860cb472bdfd1c0c61f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6097,NL,8ee48f270ad4d791be6d5afce25b7326465c249f4d78b7b90cfe7aa4f7a3e6d6,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6097,FS,f663c395a4760f6a7df709c57cf01af333b5d496530dc7001b3aa2a8d44aa996,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6097,AR,96f766d6aa71f12b238896146c002e0a87069dce767a99be94aa7b554fd62f55,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6098,NL,a06d1ab8cf1a25658bb69b6da177bfc6523381e2d53f1679048ce8029cf27ae1,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6098,FS,3c983cc32a3cb09faf028f2b621e047e286eaf6c18fd65d3b5982855d5dc03b4,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6098,AR,7680d9da7a0aa18826f3a9ace45f0b50c72551f416232a97eb7e581ef8b14ff9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6099,NL,f2577fa7ce1fdaa6b6f3190bb0bab806961a8ace490a167903d9bfb640ed3a2e,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6099,FS,dd569d9fcbf36270632c489d67bbb5a2ed9a83a2e3b6970b34600f6393da679a,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6099,AR,3170d936757a591b733061689710df5d71ba50d121145742a816f108272573e2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6100,NL,9b4462c53948b8bce1455ffe793113227e9de35744305e422203c62a2ac28ab9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6100,FS,420d92c678e5e899c9c8633183b7713cbd615c96f2edf6debe2161927235a759,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6100,AR,17e7a8b075ca816fbbcb0fd3570a24df1c4680085e6400c4399fc884c3b184db,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6101,NL,f65c469490f5b79daee44668f827310d437ebc0ac0abb76dbf531f824d97859e,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6101,FS,8b6cec7e1cb4bed3b74fd3da86a19bb5d21852fd887d110b3e502bac400a7d2a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6101,AR,d0fa375450f47640687d467c9c2b497b80a433419816018b081bc773ceeda188,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6102,NL,5f0fa8252c9fc6445b06ce80d8af7cf05d478fc431b48d45c02ac413eef1999f,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6102,FS,6e8f521e2d454926480408626233c99479f82d7f4a3d7ef44dcf6d72453ecf90,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6102,AR,73ee7d37d7eb491fb55eec340e64f881820e94d6b6d41e60ce3ff6e69037ab11,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6103,NL,8fd1742a85a253a4c032c58e11b4689cd871a5470af0c192b2b9dbc337617269,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6103,FS,6f138b0782a494e25bcd7178a3805b468fe16830156cadfd146272463f64883d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6103,AR,a24b5ddb728e89ee417769b31f999e11e0922ab2cf42c07a1ed3b865d004ed03,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6104,NL,11e5f8d074147737a7187a0e29a6545482573422c31336b01fe6d240b1d85217,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6104,FS,9089f33fc40e947b7041143d51ee486299b5d4c38f05069efcb9692769d6ae66,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6104,AR,28bd1edf521c24bda768d4ab93d4fab8b3f06f707735e1ae82160647620855b1,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6105,NL,9a4af77ec0cade5a3a849e1b34b655ef580d8dc71d526ec8bc06be768830e241,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6105,FS,d4828db3e6791ec1fd5b7946bf1278f7f7a4fb7dbfb9a94db4f774e938d38c31,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6105,AR,c3d7a45c60dd8f011b16396332f7b102daa403b0dd7c419a000c2ec357ff41eb,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6106,NL,402894dad58f833cb304c60462f5e269ac462a50e8e2a0874576bb0f44b1254c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6106,FS,001591b44ac83b53ff0b5039a6cedceabfcac1d2c88bfe13a96298a35a2e8c3f,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6106,AR,62a68c9787bedc1aa1467fa523db7ecf5efeff69cba4245916c6108db7290d49,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6107,NL,70696cc88409ee39d56c5f962ca47435aeb81fa0af6aa281038cd67b0bb4cdd9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6107,FS,875d3d5360ebc86a94ee19ee435ff6ee82498cecbe1c243feb606ee6f6ea165c,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6107,AR,ad56c78ab5f41428d419ef34f5b1d2bd06e8a7053696cc02b999ea016e15c460,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6108,NL,53cb462cdbc3f927be3c0b4d2fcb5357858b43a6ed7575ff23163a299e7df0fc,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6108,FS,acfc82621af76d09d8c7d9c0437a6bdbbb7305334fa7565ee2908d9f2bb0d7de,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6108,AR,a2f3174a2a43e05545499f6011f21e7f2bfa4ad3689a5de47ca042fabb090837,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6109,NL,a0e58c8a3f1c5a62b1506860d658ff35b50a914eec9fe815708481eeaca03973,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6109,FS,0b883cd182ebda337b8b7c50f03406a58e738e68b2f6f2c4a26dcbcbdb90d01b,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6109,AR,8044b853dc6f7bbb794880864b2675e797f96da277193725e2c4c82d168b578a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6110,NL,a805056d955cdc3af30fa29318883ae907de1c1e897ff727913503c6166af813,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6110,FS,6c3780ea26574ddc1ca3a321e4c999a807c282fe2915c97464c894017196f4c2,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6110,AR,2d5a93ba9ed9fc3e5affab5c828d484d38c2153c8ac6a53ea177d252ef05e374,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6111,NL,331263a63e1a17db0864becf7977ba645c0a807f72a94404df984048aa29ac5d,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6111,FS,a51d4a20f92b75e07a699a65fd20c17265ffb09cf9bc12fa5f85e8e972594742,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6111,AR,b46419a4b6252b9a89242bcd4f47c3bd61733ae45d7ca4cf35a853e9963761a5,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6112,NL,8dd274f279ad6e0d49563ce3e158c06b7405c4652de7acfb8783524195c11a34,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6112,FS,0f4765767e5794840fdae55d43576896ba3a11b1a13c38d1279d7316160fdc76,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6112,AR,17d68df286d2b4fee6b2c287abd506544b2b8668a95c4a1dfd58305d0ac143eb,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6113,NL,8c48c6d689e5dd7780a3655c118970243beff5559a239be0128e8798b5b6fffb,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6113,FS,60757d3fe98022679f3c74b039b28ddd2e96ea8b55b971b43255ebc3eb0fb6ce,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6113,AR,b557faf86fdd295248f1cfffe59919e5b8031c6ffea214784fb7c6dc4e874639,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6114,NL,2cb55922bc255d44d1defca7f54af791dd46340a2d6b5d90a656ddb53984b4be,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6114,FS,60494f9f2c999ef17996eb7af5ac0bf9b88527da460975f29911e808c7aa7580,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6114,AR,3a190782cf94e88ed1d8895641322c93376e2edf530d794c360451d07f017f70,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6115,NL,c0e466a32695345117ee2a7d4caa6c66fb9faa9b64621ff817c28365400c11fd,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6115,FS,7ad3118a1bf4e6932ed2158b7121c93de29b06588e9d014bed265268b7dcb034,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6115,AR,e6b229a28cebd8b5d8243fa145c2e150f5553c085186dd9be6f8a484158e24a3,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6116,NL,c1694b492dd68148f4c995d8d135a38847ec35c12f29ad40446aaacedcdcf7b8,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6116,FS,aae9630170784f767c705b75347f05e571b0157baeb00f452c665cde799e20df,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6116,AR,970aac5b02f0a598478cf1ba514902b71ae53b34862606bd135a6188671e61ea,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6117,NL,42b2b2609a9d997115859560944bc8d361ea6015b7b71b6a830570841c852f90,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6117,FS,73d2db69c45976da0e877c2302a71a0e19cf876e423194ded143b805a20c94c9,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6117,AR,80e3e1c3a94cbe3a5f9259873120eae22ee32cfe7d89e7a7300a38f0edff4b88,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6118,NL,aaf17ff55c2cdf4cf3adf716eb6c86b4f38e61c12d51179097a4f0fd24b2a033,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6118,FS,40577acaf4daeda43ecfa550105f259d8679287b5819171c6c2d80af0d18986c,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6118,AR,003cea31e40dadfc372dfc57fe00779ce939ad6d6bc03901c6e02b81835139c0,"{""answer"":""TRUE"",""task_group"":""BQA""}"
6119,NL,2696e13f98170d5e56ccddb49cb2f9a8e90f9254506943325416e833735c589a,"{""answer"":""FALSE"",""task_group"":""BQA""}"
6119,FS,3e6fbc157e2f3a68c70d2e21ef755de9c4710f61a631e7cad41f0fbe83e12c36,"{""answer"":""FALSE"",""task_group"":""BQA""}"
