"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Siciliana_52",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_Siciliana_52",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-hasTopping-MC","NamedPizza_Siciliana_52",117,257,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-rdf:type-MC","NamedPizza_Siciliana_52",117,257,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Siciliana_52",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_Siciliana_52",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-rdf:type-Food-BIN","NamedPizza_Siciliana_52",117,257,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_Siciliana_52_Siciliana_52-Siciliana_52-rdf:type-American-NEG-BIN","NamedPizza_Siciliana_52",117,257,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_52> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasTopping-MC","NamedPizza_Siciliana_6",117,257,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Siciliana_6",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_Siciliana_6",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasIngredient-MC","NamedPizza_Siciliana_6",117,257,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-rdf:type-MC","NamedPizza_Siciliana_6",117,257,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-rdf:type-Food-BIN","NamedPizza_Siciliana_6",117,257,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-rdf:type-American-NEG-BIN","NamedPizza_Siciliana_6",117,257,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_Siciliana_6",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_Siciliana_6_Siciliana_6-Siciliana_6-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_Siciliana_6",117,257,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Siciliana_6> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasTopping-MC","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-rdf:type-MC","NamedPizza_SloppyGiuseppe_132",117,255,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasIngredient-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasIngredient-MC","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasTopping-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_132_SloppyGiuseppe_132-SloppyGiuseppe_132-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_132",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_132> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasTopping-MC","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasIngredient-MC","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-rdf:type-MC","NamedPizza_SloppyGiuseppe_147",117,255,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasTopping-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasIngredient-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_147_SloppyGiuseppe_147-SloppyGiuseppe_147-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_147",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_147> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasIngredient-MC","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasTopping-MC","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasTopping-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasIngredient-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-rdf:type-MC","NamedPizza_SloppyGiuseppe_148",117,255,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_148_SloppyGiuseppe_148-SloppyGiuseppe_148-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_148",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_148> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasTopping-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasTopping-MC","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-rdf:type-MC","NamedPizza_SloppyGiuseppe_20",117,255,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasIngredient-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_SloppyGiuseppe_20_SloppyGiuseppe_20-SloppyGiuseppe_20-hasIngredient-MC","NamedPizza_SloppyGiuseppe_20",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_20> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasIngredient-MC","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-rdf:type-MC","NamedPizza_SloppyGiuseppe_228",117,255,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasTopping-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasTopping-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasTopping-MC","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GreenPepperTopping_dynamic_1; HotSpicedBeefTopping_dynamic_1; MozzarellaTopping_dynamic_1; OnionTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasIngredient-GreenPepperTopping_dynamic_1-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GreenPepperTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_SloppyGiuseppe_228_SloppyGiuseppe_228-SloppyGiuseppe_228-hasIngredient-AmericanHot_131-NEG-BIN","NamedPizza_SloppyGiuseppe_228",117,255,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_228> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_SloppyGiuseppe_24_SloppyGiuseppe_24-SloppyGiuseppe_24-rdf:type-Food-BIN","NamedPizza_SloppyGiuseppe_24",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_24> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_SloppyGiuseppe_24_SloppyGiuseppe_24-SloppyGiuseppe_24-rdf:type-American-NEG-BIN","NamedPizza_SloppyGiuseppe_24",117,255,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#SloppyGiuseppe_24> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
