task_id,semantic_key,dataset,hop,task,representation,model,model_id,api_provider,credential_source,input_hash,configuration_hash,status,requested_provider,requested_provider_name,canary
7497,sem-v1.1-ce13a953aaaa27f268111bf288355ad102fa9348a489150020cce37ed31a430a,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1fb1e93fdd723dfcb746cab35602ed768a7361e7bf9b6141545012546a6173fc,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7498,sem-v1.1-efc295b70ac766405432a283b090f8992eb4ebcb9b0768f3e50a2d807724bc71,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bb47b2cdadea6efedf44463974b9a20e9820aa4414903f641b054917fe8436a4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7498,sem-v1.1-efc295b70ac766405432a283b090f8992eb4ebcb9b0768f3e50a2d807724bc71,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8b671b9a0df57dbe63c1e02618da3f2e5135c685059c5627b84b15ed2db53b07,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7498,sem-v1.1-efc295b70ac766405432a283b090f8992eb4ebcb9b0768f3e50a2d807724bc71,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6adf7077eadc02b9a6824f38dc649c2f74c078c78c617a374b0bc77a2dd6e51f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7499,sem-v1.1-48e4b1c7ef1c7d44bdf1068658ccbb45646ad8184e374fa84944d29d9092b593,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,7548f402827e9bd4948df2f7970992a3f5d3e3ad81ad4270fb914470a1d12ad5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7499,sem-v1.1-48e4b1c7ef1c7d44bdf1068658ccbb45646ad8184e374fa84944d29d9092b593,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0cbb41aa0e65012392647f5afb82cbdcc525e82c29b9451ceaf7cee41a9de27d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7499,sem-v1.1-48e4b1c7ef1c7d44bdf1068658ccbb45646ad8184e374fa84944d29d9092b593,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8f44bc1ae29338ca4d23042a6c72f3803e52ce3e8e2b1ab97852b8d1c6a8af77,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7500,sem-v1.1-ee187430a22e686690f18884adab4d1cef9c2c5d2e649d364596c9e7833143d1,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ecfbb8bbc28dbb07f6ebffcfd0cb230f50c393b3af7cc8b36154046b7be4780f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7500,sem-v1.1-ee187430a22e686690f18884adab4d1cef9c2c5d2e649d364596c9e7833143d1,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,213371c2f26831d016893a43a3e24e822787aaa698d3c6ec5bcd2ff277b200db,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7500,sem-v1.1-ee187430a22e686690f18884adab4d1cef9c2c5d2e649d364596c9e7833143d1,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b58d861f132510545e5df199fe40dc1b1a300cfb78271bc2139e6edea37d4fbb,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7501,sem-v1.1-3a4f751b7bc0e593f1e384beed9fcf9a79d1981eaa4c4dac1657e382b0199419,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,cf39c390d712a91d2e0397a4ffd141e4718ea4396209cf6c57d55ac152fb6d2d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7501,sem-v1.1-3a4f751b7bc0e593f1e384beed9fcf9a79d1981eaa4c4dac1657e382b0199419,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,dd9039fcd5808f39bea9264373ad88fe262b89a90cd9dc135f63d41330dea1ed,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7501,sem-v1.1-3a4f751b7bc0e593f1e384beed9fcf9a79d1981eaa4c4dac1657e382b0199419,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5414832f7a2fff7c7fa3fe921085b4796a247cfd0bb281f6a2d6ea26631545fc,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7502,sem-v1.1-0be3046cd01bc68756bcedc9393b06de23a1b833436f37855b1e152ffd21ab77,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1358a2de961a8d7e958c60247fba9f4ee0458a0ba6c505623e4ea8e7fd17d6c8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7502,sem-v1.1-0be3046cd01bc68756bcedc9393b06de23a1b833436f37855b1e152ffd21ab77,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,935c0bf2acab509283fa02358aa34e5ea935a1b5693e7f8852a1b0c601b6829d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7502,sem-v1.1-0be3046cd01bc68756bcedc9393b06de23a1b833436f37855b1e152ffd21ab77,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2190a5deb1c696edf7b0d74ed178ff50ea6f5928d28b8b962a6f18f7ece009f2,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7503,sem-v1.1-01c783655f143299d5afb48b9651ce98527080728f6817a4f2d18b7643154b58,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,738529358cc0ad7919e20c935a6ded96863a6d65edb400a4c6c36c5f840bb53e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7503,sem-v1.1-01c783655f143299d5afb48b9651ce98527080728f6817a4f2d18b7643154b58,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4679df9a776c298c8f7169b27013f5194e9d8ffc7ce2d862c4d5493c93a53147,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7503,sem-v1.1-01c783655f143299d5afb48b9651ce98527080728f6817a4f2d18b7643154b58,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,40f56e7dc2fe25859489dd5ad533edaf60ddb3faf3a4730fe3cd7434f1221877,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7504,sem-v1.1-d43696d05b84d7240446e366040da3add24314bf55723d4d7f31b70ed533a0e8,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,7efdcff15188d572c1f33d025e8aa39cceb9d6e19e9fd3dd1b6bebb1badc6cf9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7504,sem-v1.1-d43696d05b84d7240446e366040da3add24314bf55723d4d7f31b70ed533a0e8,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bc1c8741e3b354413a245e427f319468d5ba179fb0cef6c38ea08d6928f08b20,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7504,sem-v1.1-d43696d05b84d7240446e366040da3add24314bf55723d4d7f31b70ed533a0e8,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ce95ba90bb6bb31c46214def3858095417a88ac486438316ad04d6d7d6670cb9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7505,sem-v1.1-c6e37933a98c7c6edaa31e8d3dd02a65991e444a73e30e37ab5d7272b4ea3096,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,596ce6ad20bef8051ea1e053a2bd26492d77cacf97d7e79f7c4341d11aead009,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7505,sem-v1.1-c6e37933a98c7c6edaa31e8d3dd02a65991e444a73e30e37ab5d7272b4ea3096,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,69b75dc85595d6a8a0ea26cb6b6908d46c11a186daa91e7c29107f85dee6bc4d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7505,sem-v1.1-c6e37933a98c7c6edaa31e8d3dd02a65991e444a73e30e37ab5d7272b4ea3096,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a49b81c372561df986b3d19b8456ac4c9608840765c9203d1551197cf70c003c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7506,sem-v1.1-ce8b3059b8e065ccf7cc788873afe41127c7f22f9d2470753d6f28e02c2f8df0,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c01476a6b24587ca704d01440db213d766cce291f252cab225d78706c12e806f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7506,sem-v1.1-ce8b3059b8e065ccf7cc788873afe41127c7f22f9d2470753d6f28e02c2f8df0,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ac601e7e049410f2736dd8acc1063afd620748509716d73173890f0e6d7807cf,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7506,sem-v1.1-ce8b3059b8e065ccf7cc788873afe41127c7f22f9d2470753d6f28e02c2f8df0,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,fd69dfc0696cce15c22e46bc39f90b3cbb99ab2bf95c5a22cc6bcea06c960511,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7507,sem-v1.1-7e86bc0c74aa41c2462976c0524d13d6aaba25129297a63df963ba18bf5f19d1,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6be807239017e439a468285f630c09964e1def2b8caf555003898ffb427a4063,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7507,sem-v1.1-7e86bc0c74aa41c2462976c0524d13d6aaba25129297a63df963ba18bf5f19d1,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8601868bae27f9c8116872149e0d396b8f4d094595fb30b00bddab3b70e53924,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7507,sem-v1.1-7e86bc0c74aa41c2462976c0524d13d6aaba25129297a63df963ba18bf5f19d1,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,17b11deb987a4bafe74ec4529f0f7910ecf93f2655c88fb3bc0ccd57f03304fa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7508,sem-v1.1-09968b62d54c8cb232e287906fce6693c9760115b80f3bced9bdf70acbb0371c,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,46628b3d9ddd2ab62d89915ea8a518f84f47bb010fcad584e1e31989699b2a69,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7508,sem-v1.1-09968b62d54c8cb232e287906fce6693c9760115b80f3bced9bdf70acbb0371c,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e6bb56e1b4eb5e47ad98a325a39770ca9baeeb972c5b4a201ab400be79609d96,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7508,sem-v1.1-09968b62d54c8cb232e287906fce6693c9760115b80f3bced9bdf70acbb0371c,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a70308e91a7770b2beb5e34185d00a37d114ae56f2a4ed9fd55245830369bd78,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7509,sem-v1.1-035f7bcf465889a9cb98f4aa5a11d4b07f12413788aeb2e37cc2f68d66be21c9,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,24e64aaf75e74137b759d199d0569d595a4bed85a9f2a29e4a5fe44b9a3b7eab,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7509,sem-v1.1-035f7bcf465889a9cb98f4aa5a11d4b07f12413788aeb2e37cc2f68d66be21c9,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,54a7c19e6b9b87423283f2399fb844373bc7900bdd80cffd4e56affa92c86987,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7509,sem-v1.1-035f7bcf465889a9cb98f4aa5a11d4b07f12413788aeb2e37cc2f68d66be21c9,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8bedc89f8fb132019547b89d422b4f412a5e3a2dac329b56b2a21cc57f423814,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7510,sem-v1.1-7faf6b0eac9696ff6a179585d11c153b91d8c37f356b0736d69aaff65ef58965,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,3716df4ece163f18c5b43ffffb5e96d477628d47685a2d30b7d6d5f07c76989e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7510,sem-v1.1-7faf6b0eac9696ff6a179585d11c153b91d8c37f356b0736d69aaff65ef58965,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ecb0c1a49efca9c0edb76a84d5bc2d145d8f71810bc5ad1580b6b237f6c52a51,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7510,sem-v1.1-7faf6b0eac9696ff6a179585d11c153b91d8c37f356b0736d69aaff65ef58965,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,9c36b04360399ff6b8bf9b588d1ec2d6bf17efa2df4bb6481ff66908eede2067,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7511,sem-v1.1-44dc01a101a34572a5fd7bfd9fb01872e33be3b5d81c3482f82ccab7b0402950,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,aec0c9c141f7321af3ca3b6eed41c0c035197cd9ce50a6d2a2f7303c34fb6638,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7511,sem-v1.1-44dc01a101a34572a5fd7bfd9fb01872e33be3b5d81c3482f82ccab7b0402950,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8857abeb61fae66cead17ed32e9097e9dc751b5da2f615dee662ef10695af708,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7511,sem-v1.1-44dc01a101a34572a5fd7bfd9fb01872e33be3b5d81c3482f82ccab7b0402950,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8757ce66cd6ddab00a946a01e84781db6b69235103e1bb12a8c6c1201e0450a8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7512,sem-v1.1-0ca4bde591919912634db349c7bcb770f4d80420f5010f05ce82f79a6258b39f,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,568d533a04515169184ef6c367edcd1f10580714b1e566f176d2f316a1df981f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7512,sem-v1.1-0ca4bde591919912634db349c7bcb770f4d80420f5010f05ce82f79a6258b39f,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e0330504fe4ab3aaff265b3b2b5d1474b8b75a509ee50582e8fde91ae79822c3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7512,sem-v1.1-0ca4bde591919912634db349c7bcb770f4d80420f5010f05ce82f79a6258b39f,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ebba56f818f8891e69bcf251adac5a4dac06e1b1b36662a1b26bd586ceaf9b97,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7513,sem-v1.1-23c3fe4a542ac351ae7ad3f8be43f45a475619609d3547e2f62744738bfa2438,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c97693f669eed37544dcaa0baa6dd1fbe37cbb8b082f0e3bb497bb5b1f50d309,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7513,sem-v1.1-23c3fe4a542ac351ae7ad3f8be43f45a475619609d3547e2f62744738bfa2438,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,795b793fc121507e76d1b8bbf1d09662d2f0c86d40545e4d0254d74a99dff3f8,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7513,sem-v1.1-23c3fe4a542ac351ae7ad3f8be43f45a475619609d3547e2f62744738bfa2438,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,a37f5e53ab9a5874c69574d1d1aa8d33f664b80fcdded0dbdea8e4c24ca82a6f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7514,sem-v1.1-d58e8a393a06cb9ed6f384fdc910d4f228d43dd0394b1e8e641ba89ce59a0bf3,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,44bceee3b92665ecabd63db5b11beb688e51660511eb5d7d2452fef3ea7cf3d1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7514,sem-v1.1-d58e8a393a06cb9ed6f384fdc910d4f228d43dd0394b1e8e641ba89ce59a0bf3,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,88d577ad45689ca99b9e91e1c2feadccce8f44c9c1a222ea59732f1d22ee81b6,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7514,sem-v1.1-d58e8a393a06cb9ed6f384fdc910d4f228d43dd0394b1e8e641ba89ce59a0bf3,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ecffc4f77d42369131902077eff27c647e2396a29c6d834bf7133eb47ede18aa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7515,sem-v1.1-3fcde59eb1ca0d2148e85908412e7f4ba5de4ca1e9a9b89074794bbd01378f6f,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c8e4888a2ac6bb19e0e82149032a5ece586e908fc13bd8bd8c81c85e2aed0d4b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7515,sem-v1.1-3fcde59eb1ca0d2148e85908412e7f4ba5de4ca1e9a9b89074794bbd01378f6f,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,fadb99755fc0ebb201e64c96edccd95e721656a7fac8c654925573af46a11a35,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7515,sem-v1.1-3fcde59eb1ca0d2148e85908412e7f4ba5de4ca1e9a9b89074794bbd01378f6f,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,282a19a32c928fd363cecc1fd7e441035e3631605658315ffb81b74cdb00d0ad,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7516,sem-v1.1-09e11c923f3ee8fcf33a9a8e0b0079220e791199d6d9edf304a2f208c7c9c75e,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8986032852f6be84eaf575b1365ee38a6a401018f07dee961708afbb91194a5a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7516,sem-v1.1-09e11c923f3ee8fcf33a9a8e0b0079220e791199d6d9edf304a2f208c7c9c75e,OWL2Bench,2hop,BQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,40055cbf5af61ed3090335c8cba8acac9e98f5eb9b9dedf5d90fed79c89bc415,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7516,sem-v1.1-09e11c923f3ee8fcf33a9a8e0b0079220e791199d6d9edf304a2f208c7c9c75e,OWL2Bench,2hop,BQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,436408ac8516025fd5616f1ce14faaa1035634c4cb345bfee66b3e2ec6096e53,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
7517,sem-v1.1-9cf02df6077059edfe72b5209e49dc0d071ff61a8d959755a15ebea7e0ae2bad,OWL2Bench,2hop,BQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,9c2eb07b8e6a70afebed1df03d6315ec7d896ae174660af250e3ea7af1e9f92d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
